"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"21","岐阜県","21201","岐阜市","212010577000","城田寺","35.465146","136.750324","1","1"
"21","岐阜県","21201","岐阜市","212010579001","上土居一丁目","35.455146","136.764473","1","3"
"21","岐阜県","21201","岐阜市","212010579002","上土居二丁目","35.455310","136.760280","1","3"
"21","岐阜県","21201","岐阜市","212010579003","上土居三丁目","35.457276","136.761183","1","3"
"21","岐阜県","21201","岐阜市","212010579004","上土居四丁目","35.458033","136.765139","1","3"
"21","岐阜県","21201","岐阜市","212010580000","上城田寺西","35.474124","136.741489","1","1"
"21","岐阜県","21201","岐阜市","212010581000","上城田寺南","35.467608","136.742425","1","1"
"21","岐阜県","21201","岐阜市","212010582000","上城田寺中","35.472586","136.744759","1","1"
"21","岐阜県","21201","岐阜市","212010583000","上城田寺東","35.469171","136.750971","1","1"
"21","岐阜県","21201","岐阜市","212010584000","長森細畑","35.400313","136.781555","1","1"
"21","岐阜県","21201","岐阜市","212010585000","細畑華南","35.404553","136.783349","1","1"
"21","岐阜県","21201","岐阜市","212010586000","細畑塚浦","35.402018","136.782492","1","1"
"21","岐阜県","21201","岐阜市","212010587000","細畑野寄","35.406325","136.784376","1","1"
"21","岐阜県","21201","岐阜市","212010588001","蔵前一丁目","35.402341","136.803746","1","3"
"21","岐阜県","21201","岐阜市","212010588002","蔵前二丁目","35.401359","136.802506","1","3"
"21","岐阜県","21201","岐阜市","212010588003","蔵前三丁目","35.397977","136.802380","1","3"
"21","岐阜県","21201","岐阜市","212010588004","蔵前四丁目","35.394531","136.798108","1","3"
"21","岐阜県","21201","岐阜市","212010588005","蔵前五丁目","35.394836","136.802207","1","3"
"21","岐阜県","21201","岐阜市","212010588006","蔵前六丁目","35.396763","136.805052","1","3"
